Id,ActivityDate,DayOfActivity,TotalSteps,VeryActiveDistance,ModeratelyActiveDistance,LightActiveDistance,SedentaryActiveDistance,VeryActiveMinutes,FairlyActiveMinutes,LightlyActiveMinutes,SedentaryMinutes,Calories,TotalDistanceCalc
5553957443,4/16/2016,Monday,5771,0,0,3.769999981,0,0,0,288,521,1831,3.77
5553957443,4/17/2016,Tuesday,655,0,0,0.430000007,0,0,0,46,943,1397,0.43
5553957443,4/18/2016,Wednesday,3727,0,0,2.430000067,0,0,0,206,622,1683,2.43
5553957443,4/19/2016,Thursday,15482,4.28000021,1.659999967,4.179999828,0,69,28,249,756,2284,10.12
5553957443,4/20/2016,Friday,2713,0,0,1.769999981,0,0,0,148,598,1570,1.77
5553957443,4/21/2016,Saturday,12346,2.950000048,2.160000086,2.960000038,0,47,42,177,801,2066,8.07
5553957443,4/22/2016,Sunday,11682,1.379999995,0.629999995,5.599999905,0,25,16,270,781,2105,7.61
5553957443,4/23/2016,Monday,4112,0,0,2.680000067,0,0,0,272,443,1776,2.68
5553957443,4/24/2016,Tuesday,1807,0,0,1.179999948,0,0,0,104,582,1507,1.18
5553957443,4/25/2016,Wednesday,10946,2.930000067,0.569999993,3.690000057,0,51,11,201,732,2033,7.19
5553957443,4/26/2016,Thursday,11886,2.369999886,0.930000007,4.460000038,0,40,18,238,750,2093,7.76
5553957443,4/27/2016,Friday,10538,1.139999986,1,4.739999771,0,16,16,206,745,1922,6.88
5553957443,4/28/2016,Saturday,11393,3.710000038,0.75,3.170000076,0,49,13,165,727,1999,7.63
5553957443,4/29/2016,Sunday,12764,2.789999962,0.639999986,4.909999847,0,46,15,270,709,2169,8.34
5553957443,4/30/2016,Monday,1202,0,0,0.779999971,0,0,0,84,506,1463,0.78
5553957443,5/1/2016,Sunday,5164,0,0,3.369999886,0,0,0,237,436,1747,3.37
5553957443,5/2/2016,Monday,9769,1.059999943,0.409999996,4.900000095,0,23,9,227,724,1996,6.37
5553957443,5/3/2016,Tuesday,12848,1.5,1.200000048,5.679999828,0,26,29,247,812,2116,8.38
5553957443,5/4/2016,Wednesday,4249,0,0,2.769999981,0,0,0,224,651,1698,2.77
5553957443,5/5/2016,Thursday,14331,3.430000067,1.659999967,4.429999828,0,44,29,241,692,2156,9.52
5553957443,5/6/2016,Friday,9632,1.519999981,0.540000021,4.230000019,0,21,9,229,761,1916,6.29
5553957443,5/7/2016,Saturday,1868,0,0,1.220000029,0,0,0,96,902,1494,1.22
5553957443,5/8/2016,Sunday,6083,0.219999999,0.469999999,3.299999952,0,3,8,210,505,1762,3.99
5553957443,5/9/2016,Monday,11611,2.130000114,0.889999986,4.559999943,0,59,22,251,667,2272,7.58
5553957443,5/10/2016,Tuesday,16358,3.869999886,1.610000014,5.199999809,0,61,40,265,707,2335,10.68
5553957443,5/11/2016,Wednesday,4926,0,0,3.220000029,0,0,0,195,628,1693,3.22
5553957443,5/12/2016,Thursday,3121,0.579999983,0.400000006,1.059999943,0,8,6,48,222,741,2.04
5577150313,4/12/2016,Thursday,8135,3.599999905,0.379999995,2.099999905,0,86,16,140,728,3405,6.08
5577150313,4/13/2016,Friday,5077,0.319999993,0.219999999,3.25,0,15,11,144,776,2551,3.79
5577150313,4/14/2016,Saturday,8596,3.329999924,0.310000002,2.779999971,0,118,30,176,662,4022,6.42
5577150313,4/15/2016,Sunday,12087,3.920000076,1.600000024,3.559999943,0,115,54,199,695,4005,9.08
5577150313,4/16/2016,Monday,14269,6.639999866,1.279999971,2.730000019,0,184,56,158,472,4274,10.65
5577150313,4/17/2016,Tuesday,12231,5.980000019,0.829999983,2.319999933,0,200,37,159,525,4552,9.13
5577150313,4/18/2016,Wednesday,9893,4.860000134,0.720000029,1.820000052,0,114,32,130,623,3625,7.4
5577150313,4/19/2016,Thursday,12574,7.019999981,0.639999986,1.75999999,0,108,23,111,733,3501,9.42
5577150313,4/20/2016,Friday,8330,4.119999886,0.340000004,1.75999999,0,87,16,113,773,3192,6.22
5577150313,4/21/2016,Saturday,10830,3.650000095,1.659999967,2.779999971,0,110,74,175,670,4018,8.09
5577150313,4/22/2016,Sunday,9172,2.420000076,0.790000021,3.299999952,0,62,30,200,823,3329,6.51
5577150313,4/23/2016,Monday,7638,1.210000038,0.360000014,4.139999866,0,24,24,223,627,3152,5.71
5577150313,4/24/2016,Tuesday,15764,7.650000095,2.150000095,1.980000019,0,210,65,141,425,4392,11.78
5577150313,4/25/2016,Wednesday,6393,1.350000024,0.670000017,2.75999999,0,61,38,214,743,3374,4.78
5577150313,4/26/2016,Thursday,5325,0.850000024,0.649999976,2.470000029,0,38,32,181,759,3088,3.97
5577150313,4/27/2016,Friday,6805,1.809999943,0.400000006,2.930000067,0,63,16,190,773,3294,5.14
5577150313,4/28/2016,Saturday,9841,3.25,1.169999957,3.00999999,0,99,51,141,692,3580,7.43
5577150313,4/29/2016,Sunday,7924,2.839999914,0.610000014,2.470000029,0,97,36,165,739,3544,5.92
5577150313,4/30/2016,Monday,12363,5.829999924,0.790000021,2.609999895,0,207,45,163,621,4501,9.23
5577150313,5/1/2016,Sunday,13368,5.309999943,1.440000057,3.24000001,0,194,72,178,499,4546,9.99
5577150313,5/2/2016,Monday,7439,1.120000005,0.349999994,4.070000172,0,37,20,235,732,3014,5.54
5577150313,5/3/2016,Tuesday,11045,4.519999981,0.150000006,3.569999933,0,97,8,212,580,3795,8.24
5577150313,5/4/2016,Wednesday,5206,1.559999943,0.25,2.079999924,0,25,9,141,631,2755,3.89
5577150313,5/5/2016,Thursday,7550,2.5,0.469999999,2.670000076,0,45,21,143,1153,3004,5.64
5577150313,5/6/2016,Friday,4950,1.929999948,0.319999993,1.450000048,0,41,16,79,1304,2643,3.7
5577150313,5/7/2016,Saturday,0,0,0,0,0,0,0,0,1440,1819,0
5577150313,5/8/2016,Sunday,0,0,0,0,0,0,0,0,1440,1819,0
5577150313,5/9/2016,Monday,3421,1.429999948,0.140000001,0.99000001,0,34,11,70,1099,2489,2.56
5577150313,5/10/2016,Tuesday,8869,2.559999943,0.75,3.349999905,0,104,37,194,639,3841,6.66
5577150313,5/11/2016,Wednesday,4038,1.830000043,0.300000012,0.889999986,0,45,15,63,257,1665,3.02
6117666160,4/12/2016,Thursday,0,0,0,0,0,0,0,0,1440,1496,0
6117666160,4/13/2016,Friday,0,0,0,0,0,0,0,0,1440,1496,0
6117666160,4/14/2016,Saturday,0,0,0,0,0,0,0,0,1440,1496,0
6117666160,4/15/2016,Sunday,14019,0,0.280000001,10.30000019,0,0,6,513,921,2865,10.58
6117666160,4/16/2016,Monday,14450,0.579999983,0.850000024,9.479999542,0,7,15,518,502,2828,10.91
6117666160,4/17/2016,Tuesday,7150,0,0,5.400000095,0,0,0,312,702,2225,5.4
6117666160,4/18/2016,Wednesday,5153,0,0,3.890000105,0,0,0,241,759,2018,3.89
6117666160,4/19/2016,Thursday,11135,0,0,8.409999847,0,0,0,480,425,2606,8.41
6117666160,4/20/2016,Friday,10449,2.029999971,0.479999989,5.519999981,0,26,10,349,587,2536,8.03
6117666160,4/21/2016,Saturday,19542,0.980000019,0.400000006,5.619999886,0,11,19,294,579,4900,7
6117666160,4/22/2016,Sunday,8206,0,0,6.199999809,0,0,0,402,413,2409,6.2
6117666160,4/23/2016,Monday,11495,0,0,8.680000305,0,0,0,512,468,2651,8.68
6117666160,4/24/2016,Tuesday,7623,0,0,5.760000229,0,0,0,362,711,2305,5.76
6117666160,4/25/2016,Wednesday,0,0,0,0,0,0,0,0,1440,1497,0
6117666160,4/26/2016,Thursday,9543,0,0.340000004,6.869999886,0,0,7,352,1077,2450,7.21
6117666160,4/27/2016,Friday,9411,0,0,7.110000134,0,0,0,458,417,2576,7.11
6117666160,4/28/2016,Saturday,3403,0,0,2.599999905,0,0,0,141,758,1879,2.6
6117666160,4/29/2016,Sunday,9592,0,0,7.239999771,0,0,0,461,479,2560,7.24
6117666160,4/30/2016,Monday,6987,0,0,5.28000021,0,0,0,343,1040,2275,5.28
6117666160,5/1/2016,Sunday,8915,0,0,6.730000019,0,0,0,397,525,2361,6.73
6117666160,5/2/2016,Monday,4933,0,0,3.730000019,0,0,0,236,1204,2044,3.73
6117666160,5/3/2016,Tuesday,0,0,0,0,0,0,0,0,1440,1496,0
6117666160,5/4/2016,Wednesday,2997,0,0,2.25999999,0,0,0,156,1279,1902,2.26
6117666160,5/5/2016,Thursday,9799,0,0,7.400000095,0,0,0,487,479,2636,7.4
6117666160,5/6/2016,Friday,3365,0,0,2.680000067,0,0,0,133,673,1838,2.68
6117666160,5/7/2016,Saturday,7336,0,0,5.539999962,0,0,0,412,456,2469,5.54
6117666160,5/8/2016,Sunday,7328,0,0,5.53000021,0,0,0,318,517,2250,5.53
6117666160,5/9/2016,Monday,4477,0,0,3.380000114,0,0,0,197,125,1248,3.38
6290855005,4/12/2016,Thursday,4562,0,0,3.450000048,0,0,0,199,1241,2560,3.45
6290855005,4/13/2016,Friday,7142,0,0,5.389999866,0.01,0,0,350,1090,2905,5.4
6290855005,4/14/2016,Saturday,7671,0,0,5.769999981,0.029999999,0,0,363,1077,2952,5.8
6290855005,4/15/2016,Sunday,9501,0,0,7.170000076,0.01,0,0,328,1112,2896,7.18
6290855005,4/16/2016,Monday,8301,0,0,6.269999981,0.01,0,0,258,1182,2783,6.28
6290855005,4/17/2016,Tuesday,7851,1.139999986,0.790000021,4,0,31,12,225,1172,3171,5.93
6290855005,4/18/2016,Wednesday,6885,0,0,5.190000057,0.02,0,0,271,1169,2766,5.21
6290855005,4/19/2016,Thursday,7142,0,0,5.389999866,0.01,0,0,321,1119,2839,5.4
6290855005,4/20/2016,Friday,6361,0,0,4.800000191,0.01,0,0,258,1182,2701,4.81
6290855005,4/21/2016,Saturday,0,0,0,0,0,0,0,0,1440,2060,0
6290855005,4/22/2016,Sunday,6238,0,0,4.71999979,0,0,0,302,1138,2796,4.72
6290855005,4/23/2016,Monday,0,0,0,0,0,33,0,0,1407,2664,0
6290855005,4/24/2016,Tuesday,5896,0,0,4.460000038,0,0,0,258,1182,2703,4.46
6290855005,4/25/2016,Wednesday,7802,0.680000007,0.180000007,5.03000021,0.01,8,3,249,1180,2771,5.9
6290855005,4/26/2016,Thursday,0,0,0,0,0,0,0,0,1440,2060,0
6290855005,4/27/2016,Friday,5565,0,0,4.179999828,0.029999999,0,0,287,1153,2743,4.21
6290855005,4/28/2016,Saturday,5731,0,0,4.329999924,0,0,0,255,1185,2687,4.33
6290855005,4/29/2016,Sunday,0,0,0,0,0,0,0,0,1440,2060,0
6290855005,4/30/2016,Monday,6744,0,0,5.090000153,0.01,0,0,324,1116,2843,5.1
6290855005,5/1/2016,Sunday,9837,0.660000026,2.75,4,0.02,8,95,282,1055,3327,7.43
6290855005,5/2/2016,Monday,6781,0,0,5.110000134,0.02,0,0,268,1172,2725,5.13
6290855005,5/3/2016,Tuesday,6047,0,0,4.570000172,0,0,0,240,1200,2671,4.57
6290855005,5/4/2016,Wednesday,5832,0,0,4.400000095,0.01,0,0,272,1168,2718,4.41
6290855005,5/5/2016,Thursday,6339,0,0,4.789999962,0,0,0,239,1201,2682,4.79
6290855005,5/6/2016,Friday,6116,0,0,4.590000153,0.029999999,0,0,305,1135,2806,4.62
6290855005,5/7/2016,Saturday,5510,0,0,4.159999847,0,0,0,227,1213,2613,4.16
6290855005,5/8/2016,Sunday,7706,0,0,5.820000172,0,0,0,251,1189,2712,5.82
6290855005,5/9/2016,Monday,6277,0,0,4.730000019,0.02,0,0,264,800,2175,4.75
6290855005,5/10/2016,Tuesday,0,0,0,0,0,0,0,0,1440,0,0
6775888955,4/12/2016,Thursday,0,0,0,0,0,0,0,0,1440,1841,0
6775888955,4/13/2016,Friday,4053,1.110000014,0.579999983,1.220000029,0,17,18,85,1053,2400,2.91
6775888955,4/14/2016,Saturday,5162,0.870000005,0.860000014,1.970000029,0,14,24,105,863,2507,3.7
6775888955,4/15/2016,Sunday,1282,0,0,0.920000017,0,0,0,58,976,2127,0.92
6775888955,4/16/2016,Monday,4732,2.519999981,0.810000002,0.059999999,0,36,18,9,1377,2225,3.39
6775888955,4/17/2016,Tuesday,2497,0.349999994,1.129999995,0.310000002,0,5,24,19,1392,2067,1.79
6775888955,4/18/2016,Wednesday,8294,2,0.769999981,3.170000076,0,30,31,146,1233,2798,5.94
6775888955,4/19/2016,Thursday,0,0,0,0,0,0,0,0,1440,1841,0
6775888955,4/20/2016,Friday,10771,3.769999981,1.74000001,2.220000029,0,70,113,178,1079,3727,7.73
6775888955,4/21/2016,Saturday,0,0,0,0,0,0,0,0,1440,1841,0
6775888955,4/22/2016,Sunday,637,0,0,0.460000008,0,0,0,20,1420,1922,0.46
6775888955,4/23/2016,Monday,0,0,0,0,0,0,0,0,1440,1841,0
6775888955,4/24/2016,Tuesday,2153,0.769999981,0.620000005,0.150000006,0,11,18,11,1400,2053,1.54
6775888955,4/25/2016,Wednesday,6474,2.269999981,0.460000008,1.899999976,0,33,13,92,1302,2484,4.63
6775888955,4/26/2016,Thursday,7091,3.480000019,0.870000005,0.730000019,0,42,30,47,1321,2584,5.08
6775888955,4/27/2016,Friday,0,0,0,0,0,0,0,0,1440,1841,0
6775888955,4/28/2016,Saturday,703,0.059999999,0.200000003,0.239999995,0,2,13,15,1410,1993,0.5
6775888955,4/29/2016,Sunday,0,0,0,0,0,0,0,0,1440,1841,0
6775888955,4/30/2016,Monday,2503,0.159999996,0.159999996,1.480000019,0,3,9,84,1344,2280,1.8
6775888955,5/1/2016,Sunday,2487,0.479999989,0.620000005,0.680000007,0,9,34,50,1347,2319,1.78
6775888955,5/2/2016,Monday,0,0,0,0,0,0,0,0,1440,1841,0
6775888955,5/3/2016,Tuesday,9,0,0,0.01,0,0,0,1,1439,1843,0.01
6775888955,5/4/2016,Wednesday,0,0,0,0,0,0,0,0,1440,1841,0
6775888955,5/5/2016,Thursday,0,0,0,0,0,0,0,0,1440,1841,0
6775888955,5/6/2016,Friday,4697,0.469999999,0.930000007,1.929999948,0,12,35,75,1318,2496,3.33
6775888955,5/7/2016,Saturday,1967,0.129999995,0.239999995,1.049999952,0,2,5,49,551,1032,1.42
6962181067,4/12/2016,Thursday,10199,3.400000095,0.829999983,2.50999999,0,50,14,189,796,1994,6.74
6962181067,4/13/2016,Friday,5652,0.569999993,1.210000038,1.960000038,0,8,24,142,548,1718,3.74
6962181067,4/14/2016,Saturday,1551,0,0,1.029999971,0,0,0,86,862,1466,1.03
6962181067,4/15/2016,Sunday,5563,0,0,3.680000067,0,0,0,217,837,1756,3.68
6962181067,4/16/2016,Monday,13217,3.660000086,0.189999998,4.880000114,0,50,3,280,741,2173,8.73
6962181067,4/17/2016,Tuesday,10145,0.330000013,0.680000007,5.690000057,0,5,13,295,634,2027,6.7
6962181067,4/18/2016,Wednesday,11404,0.829999983,2.390000105,4.320000172,0,13,42,238,689,2039,7.54
6962181067,4/19/2016,Thursday,10742,2.099999905,2.130000114,2.869999886,0,35,41,195,659,2046,7.1
6962181067,4/20/2016,Friday,13928,4.28000021,0.189999998,5.090000153,0,48,4,297,639,2174,9.56
6962181067,4/21/2016,Saturday,11835,3.99000001,2.099999905,3.50999999,0.109999999,53,27,214,708,2179,9.71
6962181067,4/22/2016,Sunday,10725,1.769999981,1.549999952,3.769999981,0,30,33,240,659,2086,7.09
6962181067,4/23/2016,Monday,20031,4.199999809,2,7.039999962,0,58,41,347,484,2571,13.24
6962181067,4/24/2016,Tuesday,5029,0,0,3.319999933,0,0,0,199,720,1705,3.32
6962181067,4/25/2016,Wednesday,13239,3.019999981,1.679999948,4.460000038,0.100000001,35,31,282,637,2194,9.26
6962181067,4/26/2016,Thursday,10433,2.579999924,0.419999987,3.900000095,0,36,7,254,680,2012,6.9
6962181067,4/27/2016,Friday,10320,0.550000012,2.019999981,4.25,0,7,38,279,697,2034,6.82
6962181067,4/28/2016,Saturday,12627,2.50999999,0.239999995,5.590000153,0,38,8,288,621,2182,8.34
6962181067,4/29/2016,Sunday,10762,0.819999993,0.479999989,5.809999943,0,12,15,369,645,2254,7.11
6962181067,4/30/2016,Monday,10081,2.24000001,0.75999999,3.670000076,0,32,16,237,731,2002,6.67
6962181067,5/1/2016,Sunday,5454,0,0,3.609999895,0,0,0,215,722,1740,3.61
6962181067,5/2/2016,Monday,12912,1.200000048,2,5.340000153,0,18,39,313,655,2162,8.54
6962181067,5/3/2016,Tuesday,12109,1.74000001,2.039999962,4.329999924,0,21,36,267,654,2072,8.11
6962181067,5/4/2016,Wednesday,10147,0.469999999,1.679999948,4.550000191,0,15,36,284,683,2086,6.7
6962181067,5/5/2016,Thursday,10524,0.99000001,1.159999967,4.809999943,0,14,22,305,591,2066,6.96
6962181067,5/6/2016,Friday,5908,0,0,3.910000086,0,0,0,299,717,1850,3.91
6962181067,5/7/2016,Saturday,6815,0,0,4.5,0,0,0,328,745,1947,4.5
6962181067,5/8/2016,Sunday,4188,0,0.519999981,2.25,0,0,14,151,709,1659,2.77
6962181067,5/9/2016,Monday,12342,3.900000095,1.179999948,3.650000095,0,43,21,231,607,2105,8.73
6962181067,5/10/2016,Tuesday,15448,3.470000029,1.75,4.989999771,0,62,34,275,626,2361,10.21
6962181067,5/11/2016,Wednesday,6722,1.49000001,0.310000002,2.650000095,0,24,7,199,709,1855,4.45
6962181067,5/12/2016,Thursday,3587,0,0.25,2.109999895,0,0,8,105,127,928,2.36
7007744171,4/12/2016,Thursday,14172,4.5,0.379999995,5.409999847,0,53,8,355,1024,2937,10.29
7007744171,4/13/2016,Friday,12862,4.610000134,0.560000002,4.480000019,0,56,22,261,1101,2742,9.65
7007744171,4/14/2016,Saturday,11179,2.950000048,0.340000004,4.960000038,0,34,6,304,1096,2668,8.25
7007744171,4/15/2016,Sunday,5273,0,0,3.529999971,0,0,0,202,1238,2098,3.53
7007744171,4/16/2016,Monday,4631,0,0,3.099999905,0,0,0,203,1155,2076,3.1
7007744171,4/17/2016,Tuesday,8059,0,0,5.389999866,0,0,0,305,1135,2383,5.39
7007744171,4/18/2016,Wednesday,14816,3.789999962,2.119999886,5.050000191,0.02,48,31,284,1077,2832,10.98
7007744171,4/19/2016,Thursday,14194,4.409999847,0.75999999,5.309999943,0,53,17,304,1066,2812,10.48
7007744171,4/20/2016,Friday,15566,4.789999962,0.670000017,5.860000134,0,60,33,347,1000,3096,11.32
7007744171,4/21/2016,Saturday,13744,2.150000095,1.870000005,5.170000076,0,30,34,327,1049,2763,9.19
7007744171,4/22/2016,Sunday,15299,4.099999905,1.75999999,4.369999886,0,64,50,261,1065,2889,10.23
7007744171,4/23/2016,Monday,8093,0.129999995,1.129999995,4.150000095,0,2,25,223,1190,2284,5.41
7007744171,4/24/2016,Tuesday,11085,0,0,7.420000076,0,0,0,419,1021,2667,7.42
7007744171,4/25/2016,Wednesday,18229,4.309999943,1.370000005,7.670000076,0,51,24,379,986,3055,13.35
7007744171,4/26/2016,Thursday,15090,0.930000007,0.939999998,8.229999542,0,16,22,424,978,2939,10.1
7007744171,4/27/2016,Friday,13541,4.269999981,0.660000026,5.289999962,0,50,12,337,1041,2830,10.22
7007744171,4/28/2016,Saturday,15128,1.090000033,0.769999981,8.260000229,0,16,16,401,1007,2836,10.12
7007744171,4/29/2016,Sunday,20067,4.309999943,2.049999952,7.949999809,0,55,42,382,961,3180,14.31
7007744171,4/30/2016,Monday,3761,0,0,2.519999981,0,0,0,200,1240,2051,2.52
7007744171,5/1/2016,Sunday,5600,0,0,3.75,0,0,0,237,1142,2225,3.75
7007744171,5/2/2016,Monday,13041,4.639999866,0.699999988,3.829999924,0,64,14,250,1112,2642,9.17
7007744171,5/3/2016,Tuesday,14510,4.480000019,1.019999981,5.360000134,0,58,31,330,1021,2976,10.86
7007744171,5/4/2016,Wednesday,0,0,0,0,0,0,0,0,1440,1557,0
7007744171,5/5/2016,Thursday,15010,4.329999924,1.289999962,5.480000019,0,53,23,317,1047,2933,11.1
7007744171,5/6/2016,Friday,11459,3,0.810000002,3.859999895,0,44,13,247,1136,2553,7.67
7007744171,5/7/2016,Saturday,0,0,0,0,0,0,0,0,111,120,0
7086361926,4/12/2016,Thursday,11317,5.269999981,0.150000006,2.970000029,0,59,6,153,745,2772,8.39
7086361926,4/13/2016,Friday,5813,0.560000002,0.209999993,2.839999914,0,31,26,155,744,2516,3.61
7086361926,4/14/2016,Saturday,9123,2.029999971,0.330000013,3.660000086,0,35,32,189,787,2734,6.02
7086361926,4/15/2016,Sunday,8585,2.039999962,1.110000014,2.529999971,0,30,21,139,864,2395,5.68
7086361926,4/16/2016,Monday,31,0,0,0.01,0,0,0,3,1437,1635,0.01
7086361926,4/17/2016,Tuesday,0,0,0,0,0,0,0,0,1440,1629,0
7086361926,4/18/2016,Wednesday,9827,3.170000076,1.220000029,2.309999943,0,61,51,114,1136,2743,6.7
7086361926,4/19/2016,Thursday,10688,3.529999971,1.230000019,2.50999999,0,67,69,124,671,2944,7.27
7086361926,4/20/2016,Friday,14365,7.639999866,0.449999988,2.539999962,0,87,13,145,797,2997,10.63
7086361926,4/21/2016,Saturday,9469,1.360000014,0.300000012,4.510000229,0,19,6,206,758,2463,6.17
7086361926,4/22/2016,Sunday,9753,2.869999886,0.970000029,2.670000076,0,58,59,153,762,2846,6.51
7086361926,4/23/2016,Monday,2817,0,0,1.799999952,0,0,0,90,1350,1965,1.8
7086361926,4/24/2016,Tuesday,3520,0,0,2.150000095,0,0,0,125,566,2049,2.15
7086361926,4/25/2016,Wednesday,10091,3.75,0.699999988,2.369999886,0,69,39,129,706,2752,6.82
7086361926,4/26/2016,Thursday,10387,4.159999847,0.769999981,2.119999886,0,70,33,132,726,2781,7.05
7086361926,4/27/2016,Friday,11107,5.630000114,0.180000007,2.529999971,0,55,6,145,829,2693,8.34
7086361926,4/28/2016,Saturday,11584,2.789999962,1.639999986,3.359999895,0,54,48,161,810,2862,7.79
7086361926,4/29/2016,Sunday,7881,0.49000001,0.449999988,4,0,24,36,182,1198,2616,4.94
7086361926,4/30/2016,Monday,14560,3.119999886,1.039999962,5.239999771,0,42,17,308,584,2995,9.4
7086361926,5/1/2016,Sunday,12390,2.299999952,0.899999976,4.849999905,0,30,15,258,685,2730,8.05
7086361926,5/2/2016,Monday,10052,3.480000019,0.660000026,2.660000086,0,66,26,139,737,2754,6.8
7086361926,5/3/2016,Tuesday,10288,2.74000001,0.850000024,3.160000086,0,57,36,152,761,2754,6.75
7086361926,5/4/2016,Wednesday,10988,5.28000021,0.119999997,2.900000095,0,45,12,135,843,2655,8.3
7086361926,5/5/2016,Thursday,8564,1.779999971,0.829999983,2.950000048,0,24,14,149,1253,2386,5.56
7086361926,5/6/2016,Friday,12461,3.819999933,1.429999948,3.119999886,0,84,35,154,834,2924,8.37
7086361926,5/7/2016,Saturday,12827,1.460000038,2.329999924,4.679999828,0,20,42,209,621,2739,8.47
7086361926,5/8/2016,Sunday,10677,2.309999943,1.529999971,3.25,0,32,27,147,695,2534,7.09
7086361926,5/9/2016,Monday,13566,4.260000229,1.710000038,3.119999886,0,67,50,171,743,2960,9.09
7086361926,5/10/2016,Tuesday,14433,7.110000134,1.200000048,2.450000048,0,72,23,106,1182,2800,10.76
7086361926,5/11/2016,Wednesday,9572,2.890000105,1.389999986,2.230000019,0,57,40,128,757,2735,6.51
7086361926,5/12/2016,Thursday,3789,0.379999995,0.270000011,1.889999986,0,5,4,58,343,1199,2.54
8053475328,4/12/2016,Thursday,18060,11.64000034,0.389999986,2.099999905,0,116,8,123,1193,3186,14.13
8053475328,4/13/2016,Friday,16433,10.43000031,0.469999999,2.450000048,0,95,12,156,1177,3140,13.35
8053475328,4/14/2016,Saturday,20159,12.34000015,0.209999993,3.359999895,0,119,5,193,1123,3411,15.91
8053475328,4/15/2016,Sunday,20669,13.26000023,0.389999986,2.589999914,0,132,8,158,1142,3410,16.24
8053475328,4/16/2016,Monday,14549,9.359999657,0.270000011,1.49000001,0,96,6,83,1255,2867,11.12
8053475328,4/17/2016,Tuesday,18827,9.239999771,0.800000012,3.640000105,0,111,21,195,1113,3213,13.68
8053475328,4/18/2016,Wednesday,17076,9.079999924,0.230000004,3.349999905,0,102,6,195,1137,3133,12.66
8053475328,4/19/2016,Thursday,15929,9.220000267,0.310000002,2.950000048,0,90,7,191,1152,3114,12.48
8053475328,4/20/2016,Friday,15108,9.579999924,0.230000004,2.380000114,0,89,5,158,695,3043,12.19
8053475328,4/21/2016,Saturday,16057,9.670000076,0.25,2.579999924,0,100,6,170,1164,3103,12.5
8053475328,4/22/2016,Sunday,10520,6.260000229,0.150000006,1.879999995,0,60,3,117,1260,2655,8.29
8053475328,4/23/2016,Monday,22359,12.53999996,0.629999995,4.019999981,0,125,14,223,741,3554,17.19
8053475328,4/24/2016,Tuesday,22988,13.13000011,1.549999952,3.25999999,0,129,33,182,1096,3577,17.94
8053475328,4/25/2016,Wednesday,20500,11.36999989,0.460000008,3.859999895,0,118,9,209,1104,3403,15.69
8053475328,4/26/2016,Thursday,12685,6.309999943,0.200000003,3.099999905,0,68,5,185,1182,2846,9.61
8053475328,4/27/2016,Friday,12422,6.460000038,0.430000007,2.930000067,0,60,10,183,1187,2852,9.82
8053475328,4/28/2016,Saturday,15447,9.670000076,0.389999986,2.349999905,0,90,9,153,1188,3062,12.41
8053475328,4/29/2016,Sunday,12315,6.170000076,0.310000002,3.170000076,0,58,8,159,1215,2794,9.65
8053475328,4/30/2016,Monday,7135,2.99000001,0.059999999,2.539999962,0,27,1,131,1281,2408,5.59
8053475328,5/1/2016,Sunday,1170,0,0,0.850000024,0,0,0,51,1389,1886,0.85
8053475328,5/2/2016,Monday,1969,0,0,1.429999948,0,0,0,95,1345,1988,1.43
8053475328,5/3/2016,Tuesday,15484,8.390000343,0.930000007,2.589999914,0,87,22,165,1166,3023,11.91
8053475328,5/4/2016,Wednesday,14581,8.819999695,0.400000006,1.909999967,0,89,8,123,1220,2918,11.13
8053475328,5/5/2016,Thursday,14990,8.850000381,0.449999988,2.210000038,0,93,9,130,1208,2950,11.51
8053475328,5/6/2016,Friday,13953,9.100000381,0.689999998,1.210000038,0,90,15,90,1245,2859,11
8053475328,5/7/2016,Saturday,19769,12.43999958,0.879999995,2.349999905,0,121,20,148,1076,3331,15.67
8053475328,5/8/2016,Sunday,22026,13.39999962,0.589999974,3.660000086,0,125,14,228,1073,3589,17.65
8053475328,5/9/2016,Monday,12465,6.119999886,0.569999993,2.690000057,0,66,12,148,1214,2765,9.38
8053475328,5/10/2016,Tuesday,14810,9.090000153,0.419999987,1.850000024,0,96,10,115,1219,2926,11.36
8053475328,5/11/2016,Wednesday,12209,6.079999924,0.280000001,3.039999962,0,60,7,184,1189,2809,9.4
8053475328,5/12/2016,Thursday,4998,2.950000048,0.200000003,0.75999999,0,28,4,39,839,1505,3.91
8253242879,4/12/2016,Thursday,9033,5.429999828,0.140000001,1.590000033,0,40,2,154,1244,2044,7.16
8253242879,4/13/2016,Friday,8053,4.170000076,0.629999995,1.309999943,0,35,11,96,1298,1935,6.11
8253242879,4/14/2016,Saturday,5234,1.929999948,0.99000001,0.540000021,0,29,16,33,1362,1705,3.46
8253242879,4/15/2016,Sunday,2672,0,0,1.75999999,0,0,0,105,1335,1632,1.76
8253242879,4/16/2016,Monday,9256,0.430000007,3.269999981,2.450000048,0,6,51,115,1268,1880,6.15
8253242879,4/17/2016,Tuesday,10204,5.429999828,0.150000006,2.329999924,0,41,5,157,1237,2112,7.91
8253242879,4/18/2016,Wednesday,5151,1.039999962,0.629999995,1.799999952,0,16,16,130,1278,1829,3.47
8253242879,4/19/2016,Thursday,4212,0,0,2.779999971,0,0,0,164,1276,1763,2.78
8253242879,4/20/2016,Friday,6466,0.330000013,0.819999993,3.109999895,0.01,5,18,216,1201,1931,4.27
